run,cycles,runtime,ops_per_sec,kernel,mitigations,node,ssd,core_id,reg_ring,reg_fds,reg_bufs,iopoll,duration,perfevent,measure_lat,pin_iowq,max_workers,setup_mode,write_size,method,ioworker,lat_avg,lat_min,lat_max,lat_std,lat_samples,ops_avg,ops_min,ops_max,ops_std,ops_samples
2,66007880988,27.5033,254.042,6.8.0-63-generic,True,c08,/dev/nvme3n1,32,True,True,False,True,30000,False,True,False,0,sqpoll,4096,open_dsync,0,3929005.9045643155,3869706,3985425,31251.201785807887,241,23.30290456431535,23,24,0.4595142970923528,241
2,66008067626,27.5034,254.078,6.8.0-63-generic,True,c08,/dev/nvme3n1,32,True,True,False,True,30000,False,True,False,0,sqpoll,4096,write_sync,0,3930003.643153527,3881593,3982125,28888.415434578503,241,23.311203319502074,23,24,0.46298575942782977,241
2,66007810532,27.5033,254.043,6.8.0-63-generic,True,c08,/dev/nvme3n1,32,True,True,False,True,30000,False,True,False,0,sqpoll,4096,write_dsync,0,3929314.323651452,3865366,3979905,30626.895973134328,241,23.307053941908713,23,24,0.4612719573820133,241
2,66002063026,27.5009,610.672,6.8.0-63-generic,True,c08,/dev/nvme3n1,32,True,True,False,True,30000,False,True,False,0,sqpoll,4096,fsync_link2,0,1634246.8215767634,1583636,1678923,27813.510846627545,241,56.13278008298755,55,57,0.6561266871914343,241
2,66006389044,27.5027,102327,6.8.0-63-generic,True,c08,/dev/ng3n1,32,True,True,False,True,30000,False,True,False,0,sqpoll,4096,nvme_passthru,0,9743.377593360996,9550,9990,112.0911128913833,241,9403.095435684647,9378,9428,15.872521857643866,241
2,66006385680,27.5027,628.521,6.8.0-63-generic,True,c08,/dev/ng3n1,32,True,True,False,True,30000,False,True,False,0,sqpoll,4096,nvme_passthru_flush,0,1588438.6099585062,1549960,1616100,17912.73956627041,241,57.7551867219917,57,59,0.4580131029559047,241
0,66003509106,27.5015,593.532,6.8.0-63-generic,True,c08,/dev/nvme2n1,32,True,True,False,False,30000,False,True,False,0,defer,4096,fsync_link,1,1684738.970954357,1614506,1768532,45565.26885728318,241,54.572614107883815,54,55,0.4946990917075119,241
0,66001376936,27.5006,594.206,6.8.0-63-generic,True,c08,/dev/nvme2n1,32,True,True,False,False,30000,False,True,False,0,defer,4096,fsync_link2,1,1674257.7136929461,1613238,1761870,40683.43525385925,241,54.63900414937759,54,55,0.48028933618789804,241
0,66002787260,27.5012,248.899,6.8.0-63-generic,True,c08,/dev/nvme2n1,32,True,True,False,False,30000,False,True,False,0,defer,4096,open_sync,0,4012612.65560166,3950040,4063833,32460.489869087636,241,22.933609958506224,22,23,0.24896265560165973,241
0,66002200660,27.5009,248.755,6.8.0-63-generic,True,c08,/dev/nvme2n1,32,True,True,False,False,30000,False,True,False,0,defer,4096,open_dsync,0,4015855.390041494,3954335,4065502,32941.314407118225,241,22.92116182572614,22,23,0.2694860229233115,241
0,65999927226,27.5,89401.8,6.8.0-63-generic,True,c08,/dev/nvme2n1,32,True,True,False,False,30000,False,True,False,0,defer,4096,none,0,11243.377593360996,11055,11470,96.20229893053124,241,8209.439834024895,8153,8263,33.2701364847695,241
0,66006065342,27.5025,248.777,6.8.0-63-generic,True,c08,/dev/nvme2n1,32,True,True,False,False,30000,False,True,False,0,defer,4096,write_sync,0,4015217.1576763485,3949964,4070207,33436.99092260756,241,22.933609958506224,22,23,0.24896265560165973,241
0,66000808862,27.5003,248.833,6.8.0-63-generic,True,c08,/dev/nvme2n1,32,True,True,False,False,30000,False,True,False,0,defer,4096,write_dsync,0,4010326.4937759335,3952498,4061843,32762.82735243526,241,22.941908713692946,22,23,0.23391598654697762,241
0,65999914364,27.5,92465,6.8.0-63-generic,True,c08,/dev/ng2n1,32,True,True,False,False,30000,False,True,False,0,defer,4096,nvme_passthru,0,10972.058091286308,10627,11284,174.74426111142407,241,8495.626556016598,8396,8548,30.752282244456477,241
0,66002871942,27.5012,603.246,6.8.0-63-generic,True,c08,/dev/ng2n1,32,True,True,False,False,30000,False,True,False,0,defer,4096,nvme_passthru_flush,0,1651257.398340249,1578881,1714643,39577.673594601634,241,55.50207468879668,55,56,0.4999956956478695,241
0,66007812312,27.5033,99581.9,6.8.0-63-generic,True,c08,/dev/nvme2n1,32,True,True,False,False,30000,False,True,False,0,sqpoll,4096,none,0,10074.684647302905,9858,10347,134.82313653834578,241,9144.153526970955,9117,9169,15.77162212088412,241
0,66006357810,27.5026,608.705,6.8.0-63-generic,True,c08,/dev/nvme2n1,32,True,True,False,False,30000,False,True,False,0,sqpoll,4096,fsync_link,1,1586206.7385892116,1547835,1615775,19437.280790831388,241,56.053941908713696,53,58,1.8039821732136674,241
0,66007204528,27.503,626.041,6.8.0-63-generic,True,c08,/dev/nvme2n1,32,True,True,False,False,30000,False,True,False,0,sqpoll,4096,fsync_link2,1,1587291.020746888,1548345,1618682,19510.923026979395,241,57.601659751037346,56,58,0.5456707627554175,241
0,66007758866,27.5032,254.297,6.8.0-63-generic,True,c08,/dev/nvme2n1,32,True,True,False,False,30000,False,True,False,0,sqpoll,4096,open_sync,0,3931045.323651452,3867824,3979158,31931.225637171057,241,23.323651452282157,23,24,0.46786877403584853,241
0,66007374630,27.5031,254.299,6.8.0-63-generic,True,c08,/dev/nvme2n1,32,True,True,False,False,30000,False,True,False,0,sqpoll,4096,open_dsync,0,3930147.419087137,3874797,3977454,30774.344963833053,241,23.327800829875518,23,24,0.4694118083393727,241
0,66008265044,27.5034,254.332,6.8.0-63-generic,True,c08,/dev/nvme2n1,32,True,True,False,False,30000,False,True,False,0,sqpoll,4096,write_sync,0,3929950.128630705,3865505,3976722,31676.444681429344,241,23.348547717842322,23,24,0.4765104471354554,241
0,66007608030,27.5032,254.334,6.8.0-63-generic,True,c08,/dev/nvme2n1,32,True,True,False,False,30000,False,True,False,0,sqpoll,4096,write_dsync,0,3930001.67219917,3863887,3976708,31236.513444932538,241,23.3402489626556,23,24,0.4737927881124708,241
0,66007267398,27.503,104002,6.8.0-63-generic,True,c08,/dev/ng2n1,32,True,True,False,False,30000,False,True,False,0,sqpoll,4096,nvme_passthru,0,9602.448132780082,9444,9859,100.12543174226882,241,9555.784232365146,9538,9570,8.574491766748608,241
0,66008236884,27.5034,628.394,6.8.0-63-generic,True,c08,/dev/ng2n1,32,True,True,False,False,30000,False,True,False,0,sqpoll,4096,nvme_passthru_flush,0,1585498.6970954356,1546526,1618304,19901.138400775922,241,57.7551867219917,57,58,0.4299764376324942,241
0,66006470766,27.5027,101179,6.8.0-63-generic,True,c08,/dev/nvme2n1,32,True,True,False,True,30000,False,True,False,0,defer,4096,none,0,9833.854771784232,9663,10098,103.127039992647,241,9286.622406639004,9232,9395,36.16345092202666,241
0,66007925894,27.5033,254.406,6.8.0-63-generic,True,c08,/dev/nvme2n1,32,True,True,False,True,30000,False,True,False,0,defer,4096,open_sync,0,3924361.846473029,3869062,3972242,30277.754771265285,241,23.348547717842322,23,24,0.4765104471354554,241





0,71892777792,29.9553,84070.3,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,none,0,10475.435684647304,10110,10720,150.43752584723495,241,8375.929460580914,8329,8561,48.20176305851987,241
0,71892791640,29.9553,63675.5,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,fsync_link,1,15078.464730290456,13960,16360,668.0296535713467,241,6370.485477178423,6194,6454,81.99074432052,241
0,71892791520,29.9553,56983.1,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,fsync_link2,1,17313.941908713692,16260,18640,609.8362312871774,241,5704.004149377593,5397,5925,140.68538508368118,241
0,71892778416,29.9553,84007.2,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,open_sync,0,11347.59336099585,10990,11700,173.14522901127714,241,8369.207468879667,8320,8548,51.84142860829982,241
0,71892814152,29.9553,83936,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,open_dsync,0,11375.933609958507,11020,11660,154.4151721330955,241,8363.452282157676,8321,8559,47.44762131709742,241
0,71892795216,29.9553,83775.7,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,write_sync,0,11938.298755186723,11520,12310,199.2059182912693,241,8345.933609958507,8297,8544,52.9328603850667,241
0,71892802368,29.9553,83590.3,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,write_dsync,0,11335.51867219917,10990,11640,135.89354153381274,241,8325.921161825727,8281,8504,49.91792026712841,241
0,71892748680,29.9553,91024.7,6.15.0-rc7,True,fn01,/dev/ng8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,nvme_passthru,0,10971.576763485476,10560,11250,177.57005314922077,241,9063.356846473029,9007,9315,75.90218949502218,241
0,71892781728,29.9553,6922.68,6.15.0-rc7,True,fn01,/dev/ng8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,nvme_passthru_flush,0,143615.26970954356,142430,145080,573.768959924589,241,693.2116182572614,691,696,0.9645317245344901,241
0,71899676280,29.9582,121899,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,none,0,8154.730290456431,8100,8220,27.08580716368198,241,12185.572614107883,12176,12194,4.354126793904184,241
0,71900008296,29.9583,50966.9,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,fsync_link,1,15023.526970954357,13760,15700,480.06181342432586,241,5091.385892116183,5024,5173,38.140225660262516,241
0,71900334624,29.9585,51838.8,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,fsync_link2,1,14749.751037344398,13440,15380,491.11349924220985,241,5179.663900414937,5098,5265,43.83521462498271,241
0,71900587896,29.9586,121811,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,open_sync,0,8166.390041493776,8120,8220,26.9284695711112,241,12175.107883817427,12164,12185,5.299806236474874,241
0,71901512208,29.959,121739,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,open_dsync,0,8197.883817427386,8130,8270,30.93432655968297,241,12168.43153526971,12155,12183,6.834474586327956,241
0,71899412016,29.9581,120761,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,write_sync,0,8227.136929460581,8180,8280,24.522365211191207,241,12071.746887966805,12060,12084,6.2836018445614075,241
0,71901585216,29.959,121050,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,write_dsync,0,8218.755186721992,8160,8280,28.344835385214846,241,12099.639004149378,12090,12109,4.239506626444571,241
0,71901691536,29.959,137973,6.15.0-rc7,True,fn01,/dev/ng8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,nvme_passthru,0,7198.96265560166,7160,7250,25.24902232201258,241,13795.817427385891,13742,13822,22.380708831971575,241
0,71899761144,29.9582,6926.14,6.15.0-rc7,True,fn01,/dev/ng8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,nvme_passthru_flush,0,143555.35269709543,142430,144780,538.2328354423644,241,693.5311203319502,692,697,1.089399312024243,241
0,71901383856,29.9589,154050,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,defer,4096,none,0,6449.336099585063,6340,6550,64.71430273886627,241,15395.59336099585,15382,15409,6.658270798901748,241
0,71900459736,29.9585,153881,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,defer,4096,open_sync,0,6480.290456431535,6350,6620,55.07745086301293,241,15380.78838174274,15367,15395,7.13480379422401,241
0,71901093768,29.9588,154098,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,defer,4096,open_dsync,0,6456.763485477179,6330,6580,59.919569835423864,241,15403.522821576764,15390,15418,7.3980272354502645,241
0,71901571824,29.959,152114,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,defer,4096,write_sync,0,6544.60580912863,6410,6690,63.29105368555234,241,15203.410788381743,15191,15217,7.0834773413680185,241
0,71901055488,29.9588,151713,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,defer,4096,write_dsync,0,6540.995850622407,6420,6690,70.38014725766692,241,15162.402489626556,15148,15175,6.908398432740692,241
0,71901101568,29.9588,139982,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,defer,4096,fsync_link2,0,7117.01244813278,6980,7260,67.19788584205236,241,13993.921161825727,13970,14011,11.074905669107142,241
0,71899575600,29.9582,175769,6.15.0-rc7,True,fn01,/dev/ng8n1,70,True,True,False,True,30000,False,True,False,0,defer,4096,nvme_passthru,0,5645.6846473029045,5580,5750,47.6114997613277,241,17567.39834024896,17537,17589,13.645445083216796,241
0,71900668728,29.9586,6923.65,6.15.0-rc7,True,fn01,/dev/ng8n1,70,True,True,False,True,30000,False,True,False,0,defer,4096,nvme_passthru_flush,0,143613.77593360996,142780,144850,501.0911906325261,241,693.3153526970955,691,696,0.8879861943824844,241
0,71900752176,29.9586,143832,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,sqpoll,4096,none,0,6898.547717842323,6870,6940,16.089957338566858,241,14379.016597510374,14363,14390,6.879500370849972,241
0,71900111976,29.9584,144159,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,sqpoll,4096,open_sync,0,6879.128630705394,6850,6920,18.27827911310719,241,14411.53112033195,14394,14427,8.665766241596005,241
0,71900428704,29.9585,144293,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,sqpoll,4096,open_dsync,0,6874.273858921162,6850,6910,16.052032266367764,241,14425.8755186722,14405,14440,8.079035304599852,241
0,71899623792,29.9582,142646,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,sqpoll,4096,write_sync,0,6951.369294605809,6920,7000,18.91761268307659,241,14259.273858921162,14246,14272,6.34745197063482,241
0,71901211824,29.9588,143199,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,sqpoll,4096,write_dsync,0,6926.016597510374,6900,6970,19.01909213399755,241,14315.174273858922,14300,14331,7.823435507813578,241
0,71900270472,29.9584,135981,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,sqpoll,4096,fsync_link2,0,7312.365145228216,7260,7440,47.2194430038413,241,13595.734439834025,13580,13608,7.169264778643419,241
0,71899544208,29.9581,168174,6.15.0-rc7,True,fn01,/dev/ng8n1,70,True,True,False,True,30000,False,True,False,0,sqpoll,4096,nvme_passthru,0,5827.883817427386,5740,6670,190.93589924878393,241,16807.402489626555,16773,16848,17.31091787338808,241
0,71899620264,29.9582,6923.29,6.15.0-rc7,True,fn01,/dev/ng8n1,70,True,True,False,True,30000,False,True,False,0,sqpoll,4096,nvme_passthru_flush,0,143525.6846473029,142510,144620,550.7343721663434,241,693.2821576763486,691,696,1.0119888761797795,241
1,71892747288,29.9553,84529.9,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,none,0,10622.157676348548,10250,10840,150.45819380886903,241,8423.170124481328,8374,8613,55.05222058437617,241
1,71892791040,29.9553,60805.6,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,fsync_link,1,16947.676348547717,15680,18830,841.33094212141,241,6113.746887966805,5784,6244,131.85389814912654,241
1,71892761904,29.9553,57582.5,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,fsync_link2,1,18153.651452282156,17270,19730,618.2386529823733,241,5799.182572614108,5472,5900,105.60075063398222,241
1,71892764232,29.9553,84130.5,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,open_sync,0,11817.385892116183,11400,12240,193.16165173600726,241,8386.095435684647,8332,8557,58.09238617808809,241
1,71892766320,29.9553,84154.8,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,open_dsync,0,11654.315352697095,11280,11980,193.6857191795183,241,8384.323651452281,8328,8568,54.389816107525725,241
1,71892744048,29.9553,83684.2,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,write_sync,0,10986.88796680498,10630,11230,137.36050600659908,241,8337.970954356846,8297,8517,48.14254408048546,241
1,71892743328,29.9553,83631.2,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,write_dsync,0,10570.414937759337,10210,10800,150.86140635113057,241,8330.070539419086,8286,8505,43.417962936072385,241
1,71892583800,29.9552,90781.8,6.15.0-rc7,True,fn01,/dev/ng8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,nvme_passthru,0,10009.709543568464,9640,10210,147.08057559735389,241,9045.858921161825,8996,9249,58.96989890129937,241
1,71892762768,29.9553,6921.01,6.15.0-rc7,True,fn01,/dev/ng8n1,70,True,True,False,False,30000,False,True,False,0,defer,4096,nvme_passthru_flush,0,143625.9336099585,142280,145350,719.5728762419188,241,693.0871369294606,686,696,1.2642057918530856,241
1,71901082080,29.9588,121766,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,none,0,8168.381742738589,8120,8240,26.34505155358787,241,12166.713692946058,12155,12182,6.468963506758712,241
1,71899532472,29.9581,51295.2,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,fsync_link,1,14812.614107883817,13430,15580,585.5325380898686,241,5126.954356846473,5043,5201,40.36989233524121,241
1,71901304344,29.9589,51645.2,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,fsync_link2,1,14798.257261410788,13440,15410,488.492762105893,241,5159.925311203319,5091,5240,36.70057466743198,241
1,71901471888,29.9589,121659,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,open_sync,0,8179.751037344398,8130,8260,31.503478187782154,241,12159.452282157676,12147,12187,7.284298251432511,241
1,71900507832,29.9585,121825,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,open_dsync,0,8160.539419087137,8110,8210,24.104705513204426,241,12177.041493775934,12165,12195,6.9292767138376155,241
1,71900231856,29.9584,120555,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,write_sync,0,8244.688796680497,8200,8300,24.964843309273675,241,12051.091286307053,12039,12063,6.172483343644747,241
1,71901425544,29.9589,120751,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,write_dsync,0,8244.190871369294,8190,8310,28.696958642690706,241,12068.576763485476,12043,12104,14.174787663051907,241
1,71899485792,29.9581,136775,6.15.0-rc7,True,fn01,/dev/ng8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,nvme_passthru,0,7293.402489626556,6980,7400,110.29214239600064,241,13666.991701244813,13613,13770,36.61428328206485,241
1,71900928240,29.9587,6927.43,6.15.0-rc7,True,fn01,/dev/ng8n1,70,True,True,False,False,30000,False,True,False,0,sqpoll,4096,nvme_passthru_flush,0,143535.8091286307,142580,144980,527.0384934012188,241,693.6721991701245,692,697,1.1756586119913888,241
1,71901050664,29.9588,151771,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,defer,4096,none,0,6552.282157676348,6420,6720,72.85080568614438,241,15171.477178423236,15156,15184,7.306032430877117,241
1,71900078088,29.9584,153616,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,defer,4096,open_sync,0,6487.593360995851,6360,6630,51.72558254416843,241,15356.186721991702,15340,15371,8.07449689101701,241
1,71900265744,29.9584,154207,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,defer,4096,open_dsync,0,6446.55601659751,6330,6530,58.80700179103826,241,15412.726141078838,15399,15426,6.931174782380992,241
1,71900104224,29.9584,152448,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,defer,4096,write_sync,0,6517.3443983402485,6390,6680,70.96549377546584,241,15239.141078838175,15222,15255,8.346540844225466,241
1,71899626552,29.9582,151922,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,defer,4096,write_dsync,0,6530.248962655602,6410,6680,65.55809125347866,241,15183.286307053942,15168,15196,7.22410809819673,241
1,71899361928,29.9581,140223,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,defer,4096,fsync_link2,0,7085.643153526971,6960,7250,77.6128628387207,241,14016.904564315353,14004,14030,6.3307210457858965,241
1,71901140112,29.9588,172849,6.15.0-rc7,True,fn01,/dev/ng8n1,70,True,True,False,True,30000,False,True,False,0,defer,4096,nvme_passthru,0,5727.593360995851,5630,5840,54.65865973982832,241,17277.609958506226,17252,17301,13.020146549899156,241
1,71899935792,29.9583,6922.85,6.15.0-rc7,True,fn01,/dev/ng8n1,70,True,True,False,True,30000,False,True,False,0,defer,4096,nvme_passthru_flush,0,143697.3029045643,142940,144720,447.81695879094974,241,693.3070539419087,691,696,0.9138809866012003,241
1,71900665752,29.9586,143920,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,sqpoll,4096,none,0,6892.821576763486,6860,6940,17.83759466424588,241,14386.854771784232,14373,14400,6.564685166705184,241
1,71899539888,29.9581,144155,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,sqpoll,4096,open_sync,0,6885.103734439834,6860,6920,16.923357454941826,241,14410.614107883817,14397,14424,7.163505954846731,241
1,71900819808,29.9587,144203,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,sqpoll,4096,open_dsync,0,6877.468879668049,6850,6920,18.259996023040472,241,14416.01244813278,14399,14432,8.43450792175599,241
1,71899893120,29.9583,142774,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,sqpoll,4096,write_sync,0,6950.622406639004,6920,6990,17.404945045888894,241,14272.59336099585,14259,14285,6.962897932963596,241
1,71900793240,29.9587,143093,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,sqpoll,4096,write_dsync,0,6932.240663900415,6900,6970,16.446826365124288,241,14302.813278008298,14288,14317,6.979102627632491,241
1,71901043392,29.9588,136067,6.15.0-rc7,True,fn01,/dev/nvme8n1,70,True,True,False,True,30000,False,True,False,0,sqpoll,4096,fsync_link2,0,7289.9170124481325,7250,7420,30.62274398491781,241,13603.622406639004,13554,13623,15.456086771058148,241




0,66003180364,27.5013,567.464,6.8.0-63-generic,True,c08,/dev/nvme3n1,32,True,True,False,False,30000,False,True,True,0,defer,4096,fsync_link,1,1756593.6846473028,1677610,1841079,45387.40025272854,241,52.211618257261414,51,53,0.5161598906305275,241
0,66001975574,27.5008,567.438,6.8.0-63-generic,True,c08,/dev/nvme3n1,32,True,True,False,False,30000,False,True,True,0,defer,4096,fsync_link2,1,1762187.336099585,1676980,1843801,45951.09709858282,241,52.0746887966805,51,54,0.9568612278572898,241
0,66007351170,27.5031,608.114,6.8.0-63-generic,True,c08,/dev/nvme3n1,32,True,True,False,False,30000,False,True,True,0,sqpoll,4096,fsync_link,5,1644201.2780082987,1586378,1691426,26654.211144974553,241,55.88796680497925,55,57,0.6244503100883688,241
0,66006597588,27.5027,609.794,6.8.0-63-generic,True,c08,/dev/nvme3n1,32,True,True,False,False,30000,False,True,True,0,sqpoll,4096,fsync_link2,1,1634188.3941908714,1586644,1679535,25656.353032648658,241,56.0746887966805,55,57,0.5639796414167596,241
0,66002299352,27.501,567.726,6.8.0-63-generic,True,c08,/dev/nvme3n1,32,True,True,False,False,30000,False,True,True,8,defer,4096,fsync_link,1,1762571.979253112,1689656,1839201,40080.01171499652,241,52.11203319502075,51,53,0.6816355231719939,241
0,66001112914,27.5005,566.5,6.8.0-63-generic,True,c08,/dev/nvme3n1,32,True,True,False,False,30000,False,True,True,8,defer,4096,fsync_link2,1,1765091.3236514523,1687256,1843477,46581.46034826954,241,51.96680497925311,51,54,0.8539253755622612,241
0,66008053760,27.5034,581.093,6.8.0-63-generic,True,c08,/dev/nvme3n1,32,True,True,False,False,30000,False,True,True,8,sqpoll,4096,fsync_link,6,1715488.6390041495,1649021,1774410,32650.093416500305,241,53.3195020746888,52,54,0.5987481416527528,241
0,66006334598,27.5026,584.962,6.8.0-63-generic,True,c08,/dev/nvme3n1,32,True,True,False,False,30000,False,True,True,8,sqpoll,4096,fsync_link2,7,1707027.9211618258,1638041,1763613,34710.248633347546,241,53.70539419087137,52,55,0.8251316694924811,241
